id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_d9mm_jgwp,:@computed_region_d3ds_rm58,:@computed_region_8hcu_yrd4
13844728,JJ265797,2025-05-23T08:46:00.000,115XX S LOOMIS ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,0524,005,21,53,14,1169072,1828128,2025,2025-05-31T15:43:34.000,41.683892127,-87.656712808,"{'latitude': '41.683892127', 'longitude': '-87.656712808', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45,22212,50,642,22,13,10,220,21
13844704,JJ265825,2025-05-23T08:42:00.000,056XX W FULLERTON AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,2515,025,30,19,06,1138562,1915397,2025,2025-05-31T15:43:34.000,41.923976215,-87.766294416,"{'latitude': '41.923976215', 'longitude': '-87.766294416', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,22615,19,58,44,2,6,133,36
13846631,JJ268197,2025-05-23T08:36:00.000,047XX S KOLIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),True,True,0815,008,14,57,08B,1148160,1872776,2025,2025-05-31T15:43:34.000,41.806839444,-87.732123926,"{'latitude': '41.806839444', 'longitude': '-87.732123926', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",35,22248,54,697,8,56,13,105,14
13844666,JJ265836,2025-05-23T08:36:00.000,006XX N ORLEANS ST,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,STREET,True,False,1831,018,42,8,18,1173806,1904828,2025,2025-05-31T15:43:34.000,41.894261811,-87.637109482,"{'latitude': '41.894261811', 'longitude': '-87.637109482', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,4446,37,652,36,55,14,73,42
13844870,JJ265925,2025-05-23T08:30:00.000,046XX W MAYPOLE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1113,011,28,25,14,1145384,1901056,2025,2025-05-31T15:43:34.000,41.884496442,-87.741590875,"{'latitude': '41.884496442', 'longitude': '-87.741590875', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,22216,26,696,23,32,16,90,28
13844687,JJ265769,2025-05-23T08:25:00.000,001XX W RANDOLPH ST,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,False,False,0122,001,42,32,26,1174926,1901269,2025,2025-05-31T15:43:34.000,41.884470703,-87.633102775,"{'latitude': '41.884470703', 'longitude': '-87.633102775', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14310,38,92,36,41,22,79,42
13846127,JJ267168,2025-05-23T08:23:00.000,047XX S FORRESTVILLE AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,0223,002,3,38,06,1180728,1873634,2025,2025-05-31T15:43:34.000,41.808506601,-87.612648949,"{'latitude': '41.808506601', 'longitude': '-87.612648949', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,21192,4,447,9,10,24,116,8
13844607,JJ265759,2025-05-23T08:22:00.000,002XX E ILLINOIS ST,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,True,False,1834,018,2,8,26,1178165,1903670,2025,2025-05-31T15:43:34.000,41.890986027,-87.62113571,"{'latitude': '41.890986027', 'longitude': '-87.62113571', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,21182,37,159,36,6,14,74,42
13844645,JJ265806,2025-05-23T08:20:00.000,013XX N HUDSON AVE,0560,ASSAULT,SIMPLE,CHA PARKING LOT / GROUNDS,False,False,1821,018,27,8,08A,1173068,1909520,2025,2025-05-31T15:43:34.000,41.907153315,-87.639680572,"{'latitude': '41.907153315', 'longitude': '-87.639680572', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,14926,37,309,46,54,14,198,27
13844733,JJ265785,2025-05-23T08:19:00.000,032XX W ARGYLE ST,0560,ASSAULT,SIMPLE,APARTMENT,False,False,1713,017,33,14,08A,1153955,1933036,2025,2025-05-31T15:43:34.000,41.972085624,-87.709262071,"{'latitude': '41.972085624', 'longitude': '-87.709262071', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",28,21849,14,750,20,20,1,1,33
13844960,JJ266353,2025-05-23T08:10:00.000,008XX W 63RD ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,RESTAURANT,False,False,0712,007,16,68,11,1171930,1863080,2025,2025-05-31T15:43:34.000,41.779743198,-87.645227698,"{'latitude': '41.779743198', 'longitude': '-87.645227698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,21559,66,436,4,11,17,202,16
13844677,JJ265773,2025-05-23T08:05:00.000,080XX S MERRILL AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,False,True,0414,004,8,46,04A,1191923,1852184,2025,2025-05-31T15:43:34.000,41.74938132,-87.572285187,"{'latitude': '41.74938132', 'longitude': '-87.572285187', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,21202,42,507,35,25,19,222,10
13851257,JJ273947,2025-05-23T08:02:00.000,060XX S INDIANA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0311,003,20,40,14,1178632,1865035,2025,2025-05-31T15:43:34.000,41.78495812,-87.620598031,"{'latitude': '41.78495812', 'longitude': '-87.620598031', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,7,404,4,60,18,251,20
13847486,JJ269278,2025-05-23T08:00:00.000,033XX S GILES AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0211,002,4,35,07,1178812,1882917,2025,2025-05-31T15:43:34.000,41.834023776,-87.619393427,"{'latitude': '41.834023776', 'longitude': '-87.619393427', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,21194,1,190,10,40,24,169,9
13844840,JJ265977,2025-05-23T08:00:00.000,052XX N KENMORE AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,2023,020,48,77,05,1168306,1934976,2025,2025-05-31T15:43:34.000,41.977110046,-87.656434917,"{'latitude': '41.977110046', 'longitude': '-87.656434917', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",40,22616,76,160,16,15,2,47,48
13846089,JJ267398,2025-05-23T08:00:00.000,088XX S MERRILL AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,0412,004,8,48,07,1192043,1846827,2025,2025-05-31T15:43:34.000,41.734678321,-87.572019132,"{'latitude': '41.734678321', 'longitude': '-87.572019132', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,21202,44,473,35,25,19,240,10
13844950,JJ266317,2025-05-23T08:00:00.000,037XX W 61ST PL,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,0823,008,23,65,11,1152475,1863567,2025,2025-05-31T15:43:34.000,41.781484669,-87.716540041,"{'latitude': '41.781484669', 'longitude': '-87.716540041', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",23,21867,63,339,6,58,13,276,23
13847371,JJ269044,2025-05-23T08:00:00.000,085XX S SAGINAW AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,False,False,0423,004,7,46,05,1195311,1848914,2025,2025-05-31T15:43:34.000,41.740325274,-87.559978136,"{'latitude': '41.740325274', 'longitude': '-87.559978136', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43,21202,42,226,37,25,19,238,5
13844906,JJ266231,2025-05-23T08:00:00.000,001XX E 57TH ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,0231,002,20,40,07,1178294,1867261,2025,2025-05-31T15:43:34.000,41.791074164,-87.621769729,"{'latitude': '41.791074164', 'longitude': '-87.621769729', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,7,403,4,60,24,268,20
13844723,JJ265766,2025-05-23T08:00:00.000,040XX W GRENSHAW ST,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,1132,011,24,29,08B,1149634,1894735,2025,2025-05-31T15:43:34.000,41.867069423,-87.726148375,"{'latitude': '41.867069423', 'longitude': '-87.726148375', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21572,30,98,14,30,16,142,24
13844600,JJ265739,2025-05-23T07:55:00.000,007XX N HAMLIN AVE,2027,NARCOTICS,POSSESS - CRACK,STREET,True,False,1112,011,27,23,18,1150925,1904620,2025,2025-05-31T15:43:34.000,41.894169782,-87.721150046,"{'latitude': '41.894169782', 'longitude': '-87.721150046', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,21572,24,584,46,30,16,66,27
13844889,JJ266097,2025-05-23T07:51:00.000,062XX S LOOMIS BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,False,True,0713,007,16,67,14,1168065,1863400,2025,2025-05-31T15:43:34.000,41.780705314,-87.659388095,"{'latitude': '41.780705314', 'longitude': '-87.659388095', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19,22257,65,278,2,23,17,266,16
13844904,JJ266133,2025-05-23T07:45:00.000,051XX S EMERALD AVE,0810,THEFT,OVER $500,SIDEWALK,False,False,0935,009,20,61,06,1172178,1870815,2025,2025-05-31T15:43:34.000,41.80096344,-87.644091159,"{'latitude': '41.80096344', 'longitude': '-87.644091159', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,14924,59,84,4,37,23,117,20
13844580,JJ265753,2025-05-23T07:43:00.000,039XX W WILCOX ST,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,SIDEWALK,True,False,1122,011,28,26,18,1150243,1899048,2025,2025-05-31T15:43:34.000,41.878892943,-87.723800197,"{'latitude': '41.878892943', 'longitude': '-87.723800197', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21572,27,736,23,30,16,82,28
13845282,JJ266615,2025-05-23T07:34:00.000,028XX W 38TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,0911,009,12,58,08B,1157996,1879315,2025,2025-05-31T15:43:34.000,41.824588814,-87.695870404,"{'latitude': '41.824588814', 'longitude': '-87.695870404', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",29,22248,55,639,1,56,23,96,12
13844808,JJ265740,2025-05-23T07:30:00.000,012XX S ASHLAND AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,1233,012,28,28,06,1165916,1894587,2025,2025-05-31T15:43:34.000,41.866331725,-87.666379171,"{'latitude': '41.866331725', 'longitude': '-87.666379171', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,14920,29,96,23,43,15,150,28
13844798,JJ266010,2025-05-23T07:30:00.000,004XX E ONTARIO ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,1834,018,2,8,11,1179278,1904579,2025,2025-05-31T15:43:34.000,41.893454941,-87.617020399,"{'latitude': '41.893454941', 'longitude': '-87.617020399', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,21182,37,158,36,6,14,74,2
13844660,JJ265772,2025-05-23T07:30:00.000,041XX W MONROE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1115,011,28,26,08B,1148715,1899337,2025,2025-05-31T15:43:34.000,41.879715634,-87.729403307,"{'latitude': '41.879715634', 'longitude': '-87.729403307', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21572,27,675,23,30,16,100,28
13844706,JJ265727,2025-05-23T07:30:00.000,045XX N MAGNOLIA AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1913,019,46,3,08B,1167100,1930378,2025,2025-05-31T15:43:34.000,41.964519047,-87.661002595,"{'latitude': '41.964519047', 'longitude': '-87.661002595', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",37,22616,31,611,39,15,5,6,46
13844602,JJ265755,2025-05-23T07:18:00.000,030XX N KOSTNER AVE,1811,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,STREET,True,False,2523,025,31,20,18,1146523,1919753,2025,2025-05-31T15:43:34.000,41.9357813,-87.736930874,"{'latitude': '41.9357813', 'longitude': '-87.736930874', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,22618,21,411,17,21,6,175,31
13844713,JJ265723,2025-05-23T07:15:00.000,002XX E MARQUETTE RD,0560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,False,0322,003,6,69,08A,1178939,1860641,2025,2025-05-31T15:43:34.000,41.772893552,-87.61960616,"{'latitude': '41.772893552', 'longitude': '-87.61960616', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,67,122,4,60,18,211,4
13844595,JJ265724,2025-05-23T07:08:00.000,034XX S DR MARTIN LUTHER KING JR DR,0710,THEFT,THEFT FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0211,002,4,35,06,1179476,1882211,2025,2025-05-31T15:43:34.000,41.832071291,-87.616978684,"{'latitude': '41.832071291', 'longitude': '-87.616978684', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,21194,1,581,10,40,24,169,9
13847091,JJ268489,2025-05-23T07:07:00.000,047XX W IRVING PARK RD,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1722,017,45,15,06,1143941,1926170,2025,2025-05-31T15:43:34.000,41.953439027,-87.746258499,"{'latitude': '41.953439027', 'longitude': '-87.746258499', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20,22618,15,139,50,21,1,11,45
13852429,JJ274746,2025-05-23T07:05:00.000,002XX W MERCHANDISE MART PLZ,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,1831,018,42,8,06,,,2025,2025-05-31T15:43:34.000,,,,,,,,,,,,
28709,JJ265707,2025-05-23T07:01:00.000,038XX W AUGUSTA BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1112,011,27,23,01A,1150774,1906401,2025,2025-05-31T15:43:34.000,41.899059982,-87.721657992,"{'latitude': '41.899059982', 'longitude': '-87.721657992', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,4299,24,456,46,5,16,66,27
13846180,JJ267780,2025-05-23T07:00:00.000,071XX S MARSHFIELD AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,0735,007,17,67,06,1166579,1857306,2025,2025-05-31T15:43:34.000,41.764014414,-87.66500967,"{'latitude': '41.764014414', 'longitude': '-87.66500967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,22257,65,433,31,23,17,7,17
13844649,JJ265880,2025-05-23T07:00:00.000,062XX S EBERHART AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,0313,003,20,42,06,1180653,1863723,2025,2025-05-31T15:43:34.000,41.781311657,-87.613228531,"{'latitude': '41.781311657', 'longitude': '-87.613228531', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,9,331,4,60,18,275,20
13844573,JJ265709,2025-05-23T07:00:00.000,032XX W CHICAGO AVE,2027,NARCOTICS,POSSESS - CRACK,SIDEWALK,True,False,1121,011,27,23,18,1154669,1905148,2025,2025-05-31T15:43:34.000,41.895544537,-87.707385284,"{'latitude': '41.895544537', 'longitude': '-87.707385284', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,21572,24,150,46,30,16,65,27
13844921,JJ266181,2025-05-23T07:00:00.000,033XX N RUTHERFORD AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1632,016,38,17,06,1130825,1921519,2025,2025-05-31T15:43:34.000,41.940912588,-87.794582399,"{'latitude': '41.940912588', 'longitude': '-87.794582399', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",39,22254,17,396,44,52,12,17,38
13849711,JJ271810,2025-05-23T07:00:00.000,102XX S LONGWOOD DR,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,RESIDENCE - GARAGE,False,False,2213,022,19,72,06,1165249,1836709,2025,2025-05-31T15:43:34.000,41.707521393,-87.670465888,"{'latitude': '41.707521393', 'longitude': '-87.670465888', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33,22212,71,628,42,13,9,252,19
13844591,JJ265712,2025-05-23T06:58:00.000,001XX S HALSTED ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,1232,012,34,28,06,1171070,1899648,2025,2025-05-31T15:43:34.000,41.880108035,-87.647309981,"{'latitude': '41.880108035', 'longitude': '-87.647309981', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,4452,29,786,46,45,15,95,34
13844741,JJ265751,2025-05-23T06:30:00.000,064XX S LONG AVE,0810,THEFT,OVER $500,STREET,False,False,0813,008,13,64,06,1141522,1861184,2025,2025-05-31T15:43:34.000,41.775153877,-87.756755527,"{'latitude': '41.775153877', 'longitude': '-87.756755527', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",23,22268,62,337,15,7,13,271,13
13844701,JJ265713,2025-05-23T06:30:00.000,009XX S CLAREMONT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1225,012,28,28,08B,1160861,1895837,2025,2025-05-31T15:43:34.000,41.869868114,-87.684901871,"{'latitude': '41.869868114', 'longitude': '-87.684901871', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8,21184,29,757,23,28,15,139,28
13844575,JJ265708,2025-05-23T06:20:00.000,035XX S LEAVITT ST,4650,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER,SIDEWALK,True,False,0912,009,12,59,26,1162269,1881166,2025,2025-05-31T15:43:34.000,41.829580097,-87.680142381,"{'latitude': '41.829580097', 'longitude': '-87.680142381', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",26,14924,56,719,1,37,23,165,12
13844569,JJ265690,2025-05-23T06:05:00.000,0000X W TERMINAL ST,0460,BATTERY,SIMPLE,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,True,False,1655,016,41,76,08B,1104700,1933741,2025,2025-05-31T15:43:34.000,41.974861952,-87.890372151,"{'latitude': '41.974861952', 'longitude': '-87.890372151', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34,16197,75,668,29,38,12,16,41
13848523,JJ270490,2025-05-23T06:00:00.000,014XX W WASHBURNE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1233,012,28,28,14,1167052,1894498,2025,2025-05-31T15:43:34.000,41.866063207,-87.66221138,"{'latitude': '41.866063207', 'longitude': '-87.66221138', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,14920,29,96,23,43,15,150,28
13844615,JJ265741,2025-05-23T05:50:00.000,013XX W 76TH ST,0583,STALKING,CYBERSTALKING,APARTMENT,False,True,0612,006,17,71,08A,1168538,1854363,2025,2025-05-31T15:43:34.000,41.755896441,-87.657914162,"{'latitude': '41.755896441', 'longitude': '-87.657914162', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,21554,70,572,31,59,20,230,17
13844664,JJ265660,2025-05-23T05:47:00.000,006XX E 90TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,0633,006,8,44,08B,1182056,1845109,2025,2025-05-31T15:43:34.000,41.730200524,-87.60865971,"{'latitude': '41.730200524', 'longitude': '-87.60865971', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21546,40,430,35,61,20,248,10
13845161,JJ266534,2025-05-23T05:46:00.000,002XX W 58TH ST,1570,SEX OFFENSE,PUBLIC INDECENCY,APARTMENT,False,False,0711,007,20,68,17,1175490,1866432,2025,2025-05-31T15:43:34.000,41.788862527,-87.632076105,"{'latitude': '41.788862527', 'longitude': '-87.632076105', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,21559,66,166,4,11,17,135,20
13844582,JJ265737,2025-05-23T05:45:00.000,002XX E 78TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0623,006,6,69,14,1179094,1853344,2025,2025-05-31T15:43:34.000,41.752866261,-87.619260025,"{'latitude': '41.752866261', 'longitude': '-87.619260025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21546,67,475,32,61,20,228,4
13846140,JJ267305,2025-05-23T05:43:00.000,002XX W ADAMS ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,0122,001,42,32,06,1174642,1899412,2025,2025-05-31T15:43:34.000,41.879381337,-87.634201201,"{'latitude': '41.879381337', 'longitude': '-87.634201201', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,14914,38,92,36,46,22,79,42
13844545,JJ265681,2025-05-23T05:30:00.000,007XX S CICERO AVE,0820,THEFT,$500 AND UNDER,CTA TRAIN,False,False,1533,015,29,25,06,1144508,1896325,2025,2025-05-31T15:43:34.000,41.871530533,-87.744926805,"{'latitude': '41.871530533', 'longitude': '-87.744926805', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,22216,26,61,14,32,16,143,24
13844556,JJ265667,2025-05-23T05:30:00.000,061XX S VERNON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,VACANT LOT / LAND,False,False,0313,003,20,42,07,1180302,1864502,2025,2025-05-31T15:43:34.000,41.783457367,-87.614491487,"{'latitude': '41.783457367', 'longitude': '-87.614491487', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,9,331,4,60,18,275,20
13844530,JJ265639,2025-05-23T05:30:00.000,088XX S BUFFALO AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,0424,004,10,46,06,1199581,1846910,2025,2025-05-31T15:43:34.000,41.734719787,-87.544401019,"{'latitude': '41.734719787', 'longitude': '-87.544401019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",47,21202,42,509,47,25,19,239,6
13844608,JJ265677,2025-05-23T05:29:00.000,072XX S CONSTANCE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0324,003,7,43,08B,1189632,1857128,2025,2025-05-31T15:43:34.000,41.763003391,-87.580521659,"{'latitude': '41.763003391', 'longitude': '-87.580521659', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,22538,39,452,37,24,18,217,5
13844550,JJ265635,2025-05-23T05:14:00.000,047XX S MICHIGAN AVE,0860,THEFT,RETAIL THEFT,GAS STATION,False,False,0224,002,3,38,06,1177953,1873730,2025,2025-05-31T15:43:34.000,41.808833439,-87.622824022,"{'latitude': '41.808833439', 'longitude': '-87.622824022', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,21192,4,448,9,10,24,107,8
13845077,JJ265638,2025-05-23T05:10:00.000,079XX S PEORIA ST,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,0621,006,17,71,03,1171682,1852294,2025,2025-05-31T15:43:34.000,41.750150526,-87.646452666,"{'latitude': '41.750150526', 'longitude': '-87.646452666', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,21554,70,487,31,59,20,229,17
13844536,JJ265633,2025-05-23T04:56:00.000,068XX S PERRY AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,True,0722,007,6,69,06,1176578,1859650,2025,2025-05-31T15:43:34.000,41.770227581,-87.628290698,"{'latitude': '41.770227581', 'longitude': '-87.628290698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21559,67,513,32,11,17,201,4
13844857,JJ266139,2025-05-23T04:50:00.000,007XX W OHARE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,AIRPORT EXTERIOR - SECURE AREA,False,False,1654,016,41,76,14,1095903,1940121,2025,2025-05-31T15:43:34.000,41.992489865,-87.922610239,"{'latitude': '41.992489865', 'longitude': '-87.922610239', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34,10505,75,,29,38,12,40,41
13846139,JJ267302,2025-05-23T04:40:00.000,002XX W ADAMS ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,0122,001,42,32,06,1174642,1899412,2025,2025-05-31T15:43:34.000,41.879381337,-87.634201201,"{'latitude': '41.879381337', 'longitude': '-87.634201201', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,14914,38,92,36,46,22,79,42
13844539,JJ265631,2025-05-23T04:40:00.000,058XX W LAKE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1512,015,29,25,08B,1137497,1902239,2025,2025-05-31T15:43:34.000,41.887888334,-87.770524924,"{'latitude': '41.887888334', 'longitude': '-87.770524924', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,22216,26,672,7,32,25,85,29
13844532,JJ265630,2025-05-23T04:39:00.000,029XX S HAYNES CT,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,False,False,0913,009,11,60,11,1168320,1885165,2025,2025-05-31T15:43:34.000,41.840425342,-87.657826009,"{'latitude': '41.840425342', 'longitude': '-87.657826009', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",26,14920,58,723,48,43,23,162,7
13844559,JJ265634,2025-05-23T04:25:00.000,019XX W 64TH ST,2027,NARCOTICS,POSSESS - CRACK,STREET,True,False,0726,007,16,67,18,1164209,1862212,2025,2025-05-31T15:43:34.000,41.777527348,-87.673558362,"{'latitude': '41.777527348', 'longitude': '-87.673558362', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44,22257,65,281,3,23,17,205,16
13844845,JJ265637,2025-05-23T04:15:00.000,046XX W 59TH ST,0462,BATTERY,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",CTA PARKING LOT / GARAGE / OTHER PROPERTY,True,False,0813,008,13,62,04B,1146457,1864995,2025,2025-05-31T15:43:34.000,41.785519673,-87.738567526,"{'latitude': '41.785519673', 'longitude': '-87.738567526', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",23,21867,62,232,15,58,13,271,13
